Area Name,Area ID,Normalised Name,Region Name,Region ID,Location Type,Online,Status
Hokonui,AREA-LINZ-557,hokonui,Southland Region,15,Rural locality,false,Canonical
Hokonui Hills,AREA-LINZ-558,hokonui hills,Southland Region,15,Rural locality,false,Canonical
Invercargill,AREA-LINZ-8801,invercargill,Southland Region,15,Suburb,false,Canonical
Invercargill Airport,AREA-LINZ-602,invercargill airport,Southland Region,15,Rural locality,false,Canonical
Irthing,AREA-LINZ-2110,irthing,Southland Region,15,Rural locality,false,Canonical
Isla Bank,AREA-LINZ-605,isla bank,Southland Region,15,Rural locality,false,Canonical
Jamestown,AREA-LINZ-4048,jamestown,Southland Region,15,Rural locality,false,Canonical
Josephville,AREA-LINZ-617,josephville,Southland Region,15,Rural locality,false,Canonical
Kaiwera,AREA-LINZ-645,kaiwera,Southland Region,15,Rural locality,false,Canonical
Kamahi,AREA-LINZ-652,kamahi,Southland Region,15,Rural locality,false,Canonical
Kapuka,AREA-LINZ-656,kapuka,Southland Region,15,Rural locality,false,Canonical
Kapuka South,AREA-LINZ-4047,kapuka south,Southland Region,15,Rural locality,false,Canonical
Kauana,AREA-LINZ-664,kauana,Southland Region,15,Rural locality,false,Canonical
Kennington,AREA-LINZ-677,kennington,Southland Region,15,Rural locality,false,Canonical
Kew,AREA-LINZ-684,kew,Southland Region,15,Suburb,false,Canonical
Kingston,AREA-LINZ-4094,kingston,Southland Region,15,Rural locality,false,Canonical
Kingston Crossing,AREA-LINZ-697,kingston crossing,Southland Region,15,Rural locality,false,Canonical
Kingswell,AREA-LINZ-698,kingswell,Southland Region,15,Suburb,false,Canonical
Knapdale,AREA-LINZ-706,knapdale,Southland Region,15,Rural locality,false,Canonical
Lillburn,AREA-LINZ-751,lillburn,Southland Region,15,Rural locality,false,Canonical
Limehills,AREA-LINZ-752,limehills,Southland Region,15,Rural locality,false,Canonical
Lintley,AREA-LINZ-754,lintley,Southland Region,15,Rural locality,false,Canonical
Lochiel,AREA-LINZ-759,lochiel,Southland Region,15,Rural locality,false,Canonical
Longbush,AREA-LINZ-763,longbush,Southland Region,15,Rural locality,false,Canonical
Longridge,AREA-LINZ-767,longridge,Southland Region,15,Rural locality,false,Canonical
Longridge North,AREA-LINZ-768,longridge north,Southland Region,15,Rural locality,false,Canonical
Longwood,AREA-LINZ-769,longwood,Southland Region,15,Suburb,false,Canonical
Lorneville,AREA-LINZ-771,lorneville,Southland Region,15,Suburb,false,Canonical
Lowther,AREA-LINZ-776,lowther,Southland Region,15,Rural locality,false,Canonical
Lumsden,AREA-LINZ-777,lumsden,Southland Region,15,Suburb,false,Canonical
Mabel Bush,AREA-LINZ-784,mabel bush,Southland Region,15,Rural locality,false,Canonical
Maitland,AREA-LINZ-800,maitland,Southland Region,15,Rural locality,false,Canonical
Makarewa,AREA-LINZ-807,makarewa,Southland Region,15,Rural locality,false,Canonical
Manapouri,AREA-LINZ-2117,manapouri,Southland Region,15,Rural locality,false,Canonical
Mandeville,AREA-LINZ-820,mandeville,Southland Region,15,Rural locality,false,Canonical
Mataura,AREA-LINZ-884,mataura,Southland Region,15,Suburb,false,Canonical
Mataura Island,AREA-LINZ-885,mataura island,Southland Region,15,Rural locality,false,Canonical
Mavora,AREA-LINZ-2359,mavora,Southland Region,15,Rural locality,false,Canonical
McNab,AREA-LINZ-907,mcnab,Southland Region,15,Rural locality,false,Canonical
Menzies Ferry,AREA-LINZ-916,menzies ferry,Southland Region,15,Rural locality,false,Canonical
Merrivale,AREA-LINZ-921,merrivale,Southland Region,15,Rural locality,false,Canonical
Mid Dome,AREA-LINZ-924,mid dome,Southland Region,15,Rural locality,false,Canonical
Milford Sound,AREA-LINZ-932,milford sound,Southland Region,15,Suburb,false,Canonical
Mill Road,AREA-LINZ-933,mill road,Southland Region,15,Rural locality,false,Canonical
Mimihau,AREA-LINZ-938,mimihau,Southland Region,15,Rural locality,false,Canonical
Mokoreta,AREA-LINZ-949,mokoreta,Southland Region,15,Rural locality,false,Canonical
Mokotua,AREA-LINZ-950,mokotua,Southland Region,15,Rural locality,false,Canonical
Monowai,AREA-LINZ-953,monowai,Southland Region,15,Rural locality,false,Canonical
Morton Mains,AREA-LINZ-963,morton mains,Southland Region,15,Rural locality,false,Canonical
Mossburn,AREA-LINZ-966,mossburn,Southland Region,15,Rural locality,false,Canonical
Motu Rimu,AREA-LINZ-969,motu rimu,Southland Region,15,Suburb,false,Canonical
Mount Hamilton,AREA-LINZ-983,mount hamilton,Southland Region,15,Rural locality,false,Canonical
Mount Linton,AREA-LINZ-986,mount linton,Southland Region,15,Rural locality,false,Canonical
Mount Prospect,AREA-LINZ-2330,mount prospect,Southland Region,15,Rural locality,false,Canonical
Myross Bush,AREA-LINZ-1002,myross bush,Southland Region,15,Rural locality,false,Canonical
New River Ferry,AREA-LINZ-2121,new river ferry,Southland Region,15,Rural locality,false,Canonical
Newfield,AREA-LINZ-1016,newfield,Southland Region,15,Suburb,false,Canonical
Niagara,AREA-LINZ-1040,niagara,Southland Region,15,Rural locality,false,Canonical
Nightcaps,AREA-LINZ-1041,nightcaps,Southland Region,15,Suburb,false,Canonical
Nine Mile,AREA-LINZ-1045,nine mile,Southland Region,15,Rural locality,false,Canonical
Nokomai,AREA-LINZ-1046,nokomai,Southland Region,15,Rural locality,false,Canonical
Northope,AREA-LINZ-1065,northope,Southland Region,15,Rural locality,false,Canonical
Ocean Beach,AREA-LINZ-1073,ocean beach,Southland Region,15,Suburb,false,Canonical
Ohai,AREA-LINZ-1076,ohai,Southland Region,15,Suburb,false,Canonical
Old Man Range,AREA-LINZ-1097,old man range,Southland Region,15,Rural locality,false,Canonical
Omaui,AREA-LINZ-1101,omaui,Southland Region,15,Rural locality,false,Canonical
Opio,AREA-LINZ-1117,opio,Southland Region,15,Rural locality,false,Canonical
Oporo,AREA-LINZ-1119,oporo,Southland Region,15,Rural locality,false,Canonical
Orawia,AREA-LINZ-1129,orawia,Southland Region,15,Rural locality,false,Canonical
Orepuki,AREA-LINZ-1130,orepuki,Southland Region,15,Rural locality,false,Canonical
Oreti Beach,AREA-LINZ-1131,oreti beach,Southland Region,15,Rural locality,false,Canonical
Oreti Plains,AREA-LINZ-1132,oreti plains,Southland Region,15,Rural locality,false,Canonical
Otahu Flat,AREA-LINZ-1141,otahu flat,Southland Region,15,Rural locality,false,Canonical
Otahuti,AREA-LINZ-1142,otahuti,Southland Region,15,Rural locality,false,Canonical
Otaitai Bush,AREA-LINZ-1146,otaitai bush,Southland Region,15,Rural locality,false,Canonical
Otama,AREA-LINZ-1149,otama,Southland Region,15,Rural locality,false,Canonical
Otamita,AREA-LINZ-1151,otamita,Southland Region,15,Rural locality,false,Canonical
Otapiri,AREA-LINZ-1155,otapiri,Southland Region,15,Rural locality,false,Canonical
Otapiri Gorge,AREA-LINZ-1156,otapiri gorge,Southland Region,15,Rural locality,false,Canonical
Otara,AREA-LINZ-2373,otara,Southland Region,15,Rural locality,false,Canonical
Otaraia,AREA-LINZ-1158,otaraia,Southland Region,15,Rural locality,false,Canonical
Otatara,AREA-LINZ-1159,otatara,Southland Region,15,Rural locality,false,Canonical
Otautau,AREA-LINZ-1161,otautau,Southland Region,15,Suburb,false,Canonical
Oteramika,AREA-LINZ-1163,oteramika,Southland Region,15,Rural locality,false,Canonical
Oware,AREA-LINZ-1174,oware,Southland Region,15,Rural locality,false,Canonical
Pahia,AREA-LINZ-1184,pahia,Southland Region,15,Rural locality,false,Canonical
Papatotara,AREA-LINZ-1204,papatotara,Southland Region,15,Rural locality,false,Canonical
Parawa,AREA-LINZ-1212,parawa,Southland Region,15,Rural locality,false,Canonical
Pebbly Hill,AREA-LINZ-1230,pebbly hill,Southland Region,15,Rural locality,false,Canonical
Piano Flat,AREA-LINZ-2225,piano flat,Southland Region,15,Rural locality,false,Canonical
Piko Piko,AREA-LINZ-1247,piko piko,Southland Region,15,Rural locality,false,Canonical
Pine Bush,AREA-LINZ-1250,pine bush,Southland Region,15,Rural locality,false,Canonical
Potters,AREA-LINZ-4071,potters,Southland Region,15,Rural locality,false,Canonical
Pourakino Valley,AREA-LINZ-1292,pourakino valley,Southland Region,15,Rural locality,false,Canonical
Prestonville,AREA-LINZ-1294,prestonville,Southland Region,15,Suburb,false,Canonical
Progress Valley,AREA-LINZ-1295,progress valley,Southland Region,15,Rural locality,false,Canonical
Pukemaori,AREA-LINZ-1309,pukemaori,Southland Region,15,Rural locality,false,Canonical
Pukerau,AREA-LINZ-1316,pukerau,Southland Region,15,Rural locality,false,Canonical
Quarry Hills,AREA-LINZ-1345,quarry hills,Southland Region,15,Rural locality,false,Canonical
Queens Park,AREA-LINZ-1348,queens park,Southland Region,15,Suburb,false,Canonical
Rakahouka,AREA-LINZ-2125,rakahouka,Southland Region,15,Rural locality,false,Canonical
Raymonds Gap,AREA-LINZ-1380,raymonds gap,Southland Region,15,Rural locality,false,Canonical
Redan,AREA-LINZ-1382,redan,Southland Region,15,Rural locality,false,Canonical
Richmond,AREA-LINZ-1397,richmond,Southland Region,15,Suburb,false,Canonical
Rimu,AREA-LINZ-1400,rimu,Southland Region,15,Rural locality,false,Canonical
Ringway,AREA-LINZ-1403,ringway,Southland Region,15,Rural locality,false,Canonical
Riversdale,AREA-LINZ-1411,riversdale,Southland Region,15,Rural locality,false,Canonical
Riverton Racecourse,AREA-LINZ-1415,riverton racecourse,Southland Region,15,Rural locality,false,Canonical
Riverton/Aparima,AREA-LINZ-8859,riverton/aparima,Southland Region,15,Suburb,false,Canonical
Rockdale,AREA-LINZ-1421,rockdale,Southland Region,15,Suburb,false,Canonical
Rosedale,AREA-LINZ-1430,rosedale,Southland Region,15,Suburb,false,Canonical
Roslyn Bush,AREA-LINZ-1436,roslyn bush,Southland Region,15,Rural locality,false,Canonical
Round Hill,AREA-LINZ-2336,round hill,Southland Region,15,Rural locality,false,Canonical
Rowallan,AREA-LINZ-8641,rowallan,Southland Region,15,Rural locality,false,Canonical
Ruahine,AREA-LINZ-1446,ruahine,Southland Region,15,Rural locality,false,Canonical
Ryal Bush,AREA-LINZ-1459,ryal bush,Southland Region,15,Rural locality,false,Canonical
Sandstone,AREA-LINZ-1465,sandstone,Southland Region,15,Rural locality,false,Canonical
Sandy Point,AREA-LINZ-1466,sandy point,Southland Region,15,Rural locality,false,Canonical
Scotts Gap,AREA-LINZ-1471,scotts gap,Southland Region,15,Rural locality,false,Canonical
Seaward Bush,AREA-LINZ-1477,seaward bush,Southland Region,15,Suburb,false,Canonical
Seaward Downs,AREA-LINZ-1478,seaward downs,Southland Region,15,Rural locality,false,Canonical
Slope Point,AREA-LINZ-1493,slope point,Southland Region,15,Rural locality,false,Canonical
South Hillend,AREA-LINZ-1506,south hillend,Southland Region,15,Rural locality,false,Canonical
Spar Bush,AREA-LINZ-1510,spar bush,Southland Region,15,Rural locality,false,Canonical
Springhills,AREA-LINZ-1518,springhills,Southland Region,15,Rural locality,false,Canonical
St Patricks,AREA-LINZ-8838,st patricks,Southland Region,15,Rural locality,false,Canonical
Steeple Burn,AREA-LINZ-1533,steeple burn,Southland Region,15,Rural locality,false,Canonical
Strathern,AREA-LINZ-1540,strathern,Southland Region,15,Suburb,false,Canonical
Taramoa,AREA-LINZ-2243,taramoa,Southland Region,15,Rural locality,false,Canonical
Taringatura,AREA-LINZ-1597,taringatura,Southland Region,15,Rural locality,false,Canonical
Te Anau,AREA-LINZ-2436,te anau,Southland Region,15,Suburb,false,Canonical
Te Anau Downs,AREA-LINZ-2129,te anau downs,Southland Region,15,Rural locality,false,Canonical
Te Tipua,AREA-LINZ-1647,te tipua,Southland Region,15,Rural locality,false,Canonical
Te Waewae,AREA-LINZ-1649,te waewae,Southland Region,15,Rural locality,false,Canonical
The Key,AREA-LINZ-2453,the key,Southland Region,15,Rural locality,false,Canonical
Thomsons Crossing,AREA-LINZ-1669,thomsons crossing,Southland Region,15,Rural locality,false,Canonical
Thornbury,AREA-LINZ-1671,thornbury,Southland Region,15,Rural locality,false,Canonical
Tihaka,AREA-LINZ-1677,tihaka,Southland Region,15,Rural locality,false,Canonical
Tinkertown,AREA-LINZ-1685,tinkertown,Southland Region,15,Rural locality,false,Canonical
Tisbury,AREA-LINZ-1700,tisbury,Southland Region,15,Suburb,false,Canonical
Tiwai Point,AREA-LINZ-2506,tiwai point,Southland Region,15,Rural locality,false,Canonical
Tokanui,AREA-LINZ-2437,tokanui,Southland Region,15,Rural locality,false,Canonical
Tuatapere,AREA-LINZ-1733,tuatapere,Southland Region,15,Suburb,false,Canonical
Turnbull Thomson Park,AREA-LINZ-1737,turnbull thomson park,Southland Region,15,Suburb,false,Canonical
Tussock Creek,AREA-LINZ-1738,tussock creek,Southland Region,15,Rural locality,false,Canonical
Tuturau,AREA-LINZ-1740,tuturau,Southland Region,15,Rural locality,false,Canonical
Twinlaw,AREA-LINZ-1744,twinlaw,Southland Region,15,Rural locality,false,Canonical
Underwood,AREA-LINZ-1747,underwood,Southland Region,15,Rural locality,false,Canonical
Upper Charlton,AREA-LINZ-1749,upper charlton,Southland Region,15,Rural locality,false,Canonical
Waianiwa,AREA-LINZ-1768,waianiwa,Southland Region,15,Rural locality,false,Canonical
Waihoaka,AREA-LINZ-1777,waihoaka,Southland Region,15,Rural locality,false,Canonical
Waihopai,AREA-LINZ-1778,waihopai,Southland Region,15,Suburb,false,Canonical
Waikaia,AREA-LINZ-1781,waikaia,Southland Region,15,Rural locality,false,Canonical
Waikaka,AREA-LINZ-1782,waikaka,Southland Region,15,Rural locality,false,Canonical
Waikaka Valley,AREA-LINZ-1783,waikaka valley,Southland Region,15,Rural locality,false,Canonical
Waikana,AREA-LINZ-1784,waikana,Southland Region,15,Rural locality,false,Canonical
Waikawa,AREA-LINZ-8639,waikawa,Southland Region,15,Rural locality,false,Canonical
Waikawa Valley,AREA-LINZ-1790,waikawa valley,Southland Region,15,Rural locality,false,Canonical
Waikiwi,AREA-LINZ-1793,waikiwi,Southland Region,15,Suburb,false,Canonical
Waikoura,AREA-LINZ-1797,waikoura,Southland Region,15,Rural locality,false,Canonical
Waimahaka,AREA-LINZ-1801,waimahaka,Southland Region,15,Rural locality,false,Canonical
Waimatua,AREA-LINZ-1809,waimatua,Southland Region,15,Rural locality,false,Canonical
Waimatuku,AREA-LINZ-2132,waimatuku,Southland Region,15,Rural locality,false,Canonical
Waimea,AREA-LINZ-1810,waimea,Southland Region,15,Rural locality,false,Canonical
Waimumu,AREA-LINZ-1813,waimumu,Southland Region,15,Rural locality,false,Canonical
Waipango,AREA-LINZ-1829,waipango,Southland Region,15,Rural locality,false,Canonical
Waiparu,AREA-LINZ-1831,waiparu,Southland Region,15,Rural locality,false,Canonical
Waipounamu,AREA-LINZ-1835,waipounamu,Southland Region,15,Rural locality,false,Canonical
Wairaki,AREA-LINZ-1837,wairaki,Southland Region,15,Rural locality,false,Canonical
Wairaurāhiri,AREA-LINZ-1864,wairaurahiri,Southland Region,15,Rural locality,false,Canonical
Wairio,AREA-LINZ-1840,wairio,Southland Region,15,Rural locality,false,Canonical
Waitane,AREA-LINZ-1850,waitane,Southland Region,15,Rural locality,false,Canonical
Waitane West,AREA-LINZ-1851,waitane west,Southland Region,15,Rural locality,false,Canonical
Wakapatu,AREA-LINZ-1870,wakapatu,Southland Region,15,Rural locality,false,Canonical
Wallacetown,AREA-LINZ-1875,wallacetown,Southland Region,15,Suburb,false,Canonical
Waverley,AREA-LINZ-1890,waverley,Southland Region,15,Suburb,false,Canonical
Wendon,AREA-LINZ-1898,wendon,Southland Region,15,Rural locality,false,Canonical
Wendon Valley,AREA-LINZ-1899,wendon valley,Southland Region,15,Rural locality,false,Canonical
Wendonside,AREA-LINZ-1900,wendonside,Southland Region,15,Rural locality,false,Canonical
West Dome,AREA-LINZ-1902,west dome,Southland Region,15,Rural locality,false,Canonical
West Invercargill,AREA-LINZ-8802,west invercargill,Southland Region,15,Suburb,false,Canonical
West Plains,AREA-LINZ-2341,west plains,Southland Region,15,Rural locality,false,Canonical
Wether Hill,AREA-LINZ-1917,wether hill,Southland Region,15,Rural locality,false,Canonical
Whare Creek,AREA-LINZ-1928,whare creek,Southland Region,15,Rural locality,false,Canonical
Whiterigg,AREA-LINZ-1939,whiterigg,Southland Region,15,Rural locality,false,Canonical
Willowbank,AREA-LINZ-1945,willowbank,Southland Region,15,Rural locality,false,Canonical
Windsor,AREA-LINZ-1951,windsor,Southland Region,15,Suburb,false,Canonical
Winton,AREA-LINZ-1955,winton,Southland Region,15,Suburb,false,Canonical
Woodend,AREA-LINZ-1962,woodend,Southland Region,15,Suburb,false,Canonical
Woodlands,AREA-LINZ-1967,woodlands,Southland Region,15,Rural locality,false,Canonical
Woodlaw,AREA-LINZ-1968,woodlaw,Southland Region,15,Rural locality,false,Canonical
Wreys Bush,AREA-LINZ-1975,wreys bush,Southland Region,15,Rural locality,false,Canonical
Wrights Bush,AREA-LINZ-1976,wrights bush,Southland Region,15,Rural locality,false,Canonical
Wyndham,AREA-LINZ-1977,wyndham,Southland Region,15,Suburb,false,Canonical
Aniseed Valley,AREA-LINZ-28,aniseed valley,Tasman Region,16,Rural locality,false,Canonical
Appleby,AREA-LINZ-36,appleby,Tasman Region,16,Rural locality,false,Canonical
Atapo,AREA-LINZ-65,atapo,Tasman Region,16,Rural locality,false,Canonical
Awaroa,AREA-LINZ-84,awaroa,Tasman Region,16,Rural locality,false,Canonical
Awaroa Bay,AREA-LINZ-85,awaroa bay,Tasman Region,16,Rural locality,false,Canonical
Bainham,AREA-LINZ-90,bainham,Tasman Region,16,Rural locality,false,Canonical
Belgrove,AREA-LINZ-112,belgrove,Tasman Region,16,Rural locality,false,Canonical
Braeburn Range,AREA-LINZ-2050,braeburn range,Tasman Region,16,Rural locality,false,Canonical
Brightwater,AREA-LINZ-155,brightwater,Tasman Region,16,Suburb,false,Canonical
Bronte,AREA-LINZ-2536,bronte,Tasman Region,16,Rural locality,false,Canonical
Brooklyn,AREA-LINZ-2733,brooklyn,Tasman Region,16,Rural locality,false,Canonical
Clifton,AREA-LINZ-2530,clifton,Tasman Region,16,Rural locality,false,Canonical
Collingwood,AREA-LINZ-2524,collingwood,Tasman Region,16,Rural locality,false,Canonical
Dovedale,AREA-LINZ-302,dovedale,Tasman Region,16,Rural locality,false,Canonical
East Tākaka,AREA-LINZ-325,east takaka,Tasman Region,16,Rural locality,false,Canonical
Eighty Eight Valley,AREA-LINZ-335,eighty eight valley,Tasman Region,16,Rural locality,false,Canonical
Farewell Spit,AREA-LINZ-369,farewell spit,Tasman Region,16,Rural locality,false,Canonical
Foxhill,AREA-LINZ-396,foxhill,Tasman Region,16,Rural locality,false,Canonical
Glenhope,AREA-LINZ-431,glenhope,Tasman Region,16,Rural locality,false,Canonical
Golden Downs,AREA-LINZ-447,golden downs,Tasman Region,16,Rural locality,false,Canonical
Gowanbridge,AREA-LINZ-457,gowanbridge,Tasman Region,16,Rural locality,false,Canonical
Hope,AREA-LINZ-567,hope,Tasman Region,16,Suburb,false,Canonical
Howard,AREA-LINZ-2172,howard,Tasman Region,16,Rural locality,false,Canonical
Kaihoka,AREA-LINZ-2029,kaihoka,Tasman Region,16,Rural locality,false,Canonical
Kaiteriteri,AREA-LINZ-4125,kaiteriteri,Tasman Region,16,Rural locality,false,Canonical
Kikiwa,AREA-LINZ-689,kikiwa,Tasman Region,16,Rural locality,false,Canonical
Kōhatu,AREA-LINZ-707,kohatu,Tasman Region,16,Rural locality,false,Canonical
Lee Valley,AREA-LINZ-742,lee valley,Tasman Region,16,Rural locality,false,Canonical
Ligar Bay,AREA-LINZ-8968,ligar bay,Tasman Region,16,Rural locality,false,Canonical
Longford,AREA-LINZ-765,longford,Tasman Region,16,Rural locality,false,Canonical
Lower Moutere,AREA-LINZ-4124,lower moutere,Tasman Region,16,Rural locality,false,Canonical
Mahana,AREA-LINZ-791,mahana,Tasman Region,16,Rural locality,false,Canonical
Mangarākau,AREA-LINZ-4128,mangarakau,Tasman Region,16,Rural locality,false,Canonical
